-2.18592,0.08754,-1.09879,-0.0502,-0.87264,-1.8967,-0.77559,0.0163875,-1.15575,-2.03852,-0.71468,-0.0195325,-0.57981,-2.19924,-0.70417,0.0233075,-0.53216,-2.7118,-0.92872,0.136548,-0.7462,-0.02589,S
-2.18592,0.08754,-1.09879,-0.0502,-0.87264,-1.8967,-0.77559,0.0163875,-1.15575,-2.03852,-0.71468,-0.0195325,-0.57981,-2.19924,-0.70417,0.0233075,-0.53216,-2.7118,-0.92872,0.136548,-0.7826,-0.02589,S
-2.20176,0.10213,-1.31284,-0.04016,-0.87264,-1.85293,-0.80571,-0.00755568,-1.0695,-1.96636,-0.7357,-0.0479657,-0.54467,-2.18136,-0.74621,0.105034,-0.51553,-2.7118,-1.14608,0.265954,-1.1466,0,S
-2.12256,0.08754,-0.89901,-0.0753,-0.30704,-1.66326,-0.56475,-0.00789664,-0.46575,-1.804,-0.72519,-0.0438166,-0.10542,-1.98468,-0.69366,0.0969434,-0.31597,-2.457,-1.19548,0.317463,-1.1557,-0.01726,S
-2.15424,0.02918,-1.31284,-0.06024,-0.77568,-1.88211,-0.93372,0.00071504,-0.966,-2.02048,-0.74621,-0.048675,-0.38654,-2.19924,-0.72519,0.098205,-0.36586,-2.8028,-1.34368,0.282965,-1.2922,0,S
-2.18592,0.11672,-0.91328,-0.08032,-0.43632,-1.67785,-0.61746,-0.00232048,-0.6555,-1.94832,-0.79876,-0.0517105,-0.26355,-2.03832,-0.70417,0.10741,-0.34923,-2.548,-1.1856,0.28621,-1.2558,0.02589,S
-2.17008,0.13131,-1.34138,-0.02008,-0.87264,-1.91129,-0.73794,-0.0227333,-1.1385,-1.9844,-0.74621,-0.0631433,-0.68523,-2.21712,-0.70417,0.151057,-0.76498,-2.7664,-1.12632,0.359657,-1.0556,0.03452,S
-2.17008,0.11672,-1.34138,-0.04016,-0.79184,-1.85293,-0.76806,-0.043828,-1.0695,-1.96636,-0.72519,-0.066278,-0.63252,-2.25288,-0.66213,0.178522,-0.76498,-2.7846,-1.10656,0.387122,-1.0101,0.03452,S
-2.15424,0.10213,-1.29857,-0.01506,-0.75952,-1.83834,-0.73041,-0.0547933,-1.2075,-2.02048,-0.81978,-0.0727533,-0.77308,-2.21712,-0.67264,0.202647,-0.8315,-2.8028,-0.988,0.363567,-1.0738,0,S
-2.17008,0.10213,-1.18441,-0.03514,-0.75952,-1.91129,-0.73041,-0.0529346,-1.08675,-1.9844,-0.78825,-0.0753846,-0.68523,-2.21712,-0.68315,0.206135,-0.84813,-2.821,-1.01764,0.378975,-1.0374,0.03452,S
-2.15424,0.13131,-1.19868,-0.01004,-0.87264,-1.94047,-0.753,-0.0367341,-1.22475,-2.02048,-0.81978,-0.0726541,-0.72037,-2.19924,-0.66213,0.184386,-0.8315,-2.7664,-1.05716,0.363186,-1.0738,0.03452,S
-2.17008,0.13131,-1.11306,-0.01004,-0.87264,-1.85293,-0.71535,-0.0748651,-1.15575,-1.96636,-0.78825,-0.0883351,-0.84336,-2.1456,-0.57805,0.254385,-0.91465,-2.7846,-1.02752,0.468945,-1.1011,0.05178,S
-2.17008,0.13131,-1.08452,-0.0251,-0.808,-1.85293,-0.70782,-0.0861714,-1.15575,-1.94832,-0.78825,-0.0906614,-0.84336,-2.1456,-0.58856,0.270419,-0.91465,-2.7482,-0.9386,0.455179,-1.0374,0.01726,S
-2.15424,0.10213,-1.05598,-0.00502,-0.808,-1.8967,-0.753,-0.0763829,-1.2765,-2.03852,-0.83029,-0.0898529,-1.03663,-2.18136,-0.74621,0.258987,-1.18073,-2.7664,-1.21524,0.467587,-0.8463,0.06041,S
-2.20176,0.10213,-1.02744,-0.05522,-0.61408,-1.7508,-0.64758,-0.0439819,-1.05225,-1.91224,-0.77774,-0.0843919,-0.77308,-2.07408,-0.62009,0.215488,-0.91465,-2.7846,-1.00776,0.394288,-0.8736,0.04315,S
