-1.80576,0.08754,-0.94182,-0.14056,-1.17968,-1.99883,-0.48192,-0.0404515,-1.38,-1.94832,-0.51499,-0.0673915,-0.98392,-1.91316,-0.09459,0.177408,-0.38249,0.4186,0.07904,0.117808,-1.4105,0.04315,I
-2.12256,0.20426,-0.8562,-0.16566,-0.90496,-1.92588,-0.76053,-0.063405,-1.0695,-1.94832,-0.51499,-0.067895,-0.66766,-1.94892,-0.17867,0.201385,-0.23282,0.2002,0.11856,0.141785,-1.3832,-0.02589,I
-2.12256,0.20426,-0.82766,-0.16566,-0.8888,-1.86752,-0.68523,-0.095465,-1.1385,-1.94832,-0.66213,-0.077505,-0.89607,-2.07408,-0.08408,0.252975,-0.36586,0.2366,0.11856,0.229135,-1.5106,0.03452,I
-2.09088,0.18967,-0.9989,-0.1506,-1.01808,-1.98424,-0.63252,-0.100018,-1.2075,-2.00244,-0.59907,-0.0820582,-1.03663,-2.02044,-0.04204,0.266782,-0.41575,0.2002,0.11856,0.278702,-1.5106,0.01726,I
-2.01168,0.11672,-0.58507,-0.21586,-0.66256,-1.72162,-0.6024,-0.094783,-0.8625,-1.82204,-0.67264,-0.085803,-0.72037,-1.85952,-0.11561,0.269157,-0.26608,0.091,0.1482,0.263197,-1.547,0.01726,I
-2.12256,0.16049,-0.98463,-0.1506,-0.90496,-2.01342,-0.59487,-0.117055,-1.2075,-1.96636,-0.5255,-0.0946046,-1.03663,-2.02044,-0.03153,0.309315,-0.39912,0.4004,0.10868,0.315275,-1.5197,-0.00863,I
-2.12256,0.17508,-0.98463,-0.17068,-0.95344,-1.99883,-0.58734,-0.13595,-1.15575,-1.96636,-0.58856,-0.10452,-1.07177,-2.0562,0.03153,0.34836,-0.44901,0.3822,0.0988,0.34836,-1.5561,0.02589,I
-2.12256,0.17508,-0.92755,-0.19076,-0.95344,-1.95506,-0.64758,-0.131737,-1.15575,-1.9844,-0.55703,-0.0958173,-1.0542,-2.02044,-0.01051,0.326463,-0.39912,0.2366,0.13832,0.344343,-1.5561,0.04315,I
-2.12256,0.13131,-0.92755,-0.18574,-0.95344,-1.98424,-0.63252,-0.129043,-1.242,-2.00244,-0.60958,-0.0886327,-1.08934,-1.9668,0,0.309167,-0.48227,0.182,0.13832,0.327047,-1.5106,0.02589,I
-2.12256,0.17508,-0.97036,-0.1757,-0.95344,-1.98424,-0.57228,-0.113183,-1.242,-1.9844,-0.5255,-0.0817532,-1.08934,-2.00256,0.03153,0.279327,-0.51553,0.273,0.13832,0.303167,-1.6198,0.06904,I
-2.10672,0.16049,-0.8562,-0.16566,-0.95344,-1.96965,-0.64758,-0.132078,-1.173,-2.02048,-0.70417,-0.0916682,-1.03663,-1.91316,0.02102,0.318372,-0.51553,0.2366,0.11856,0.318372,-1.5652,0.05178,I
-2.10672,0.18967,-0.78485,-0.17068,-0.98576,-1.95506,-0.69276,-0.0902298,-1.29375,-1.8942,-0.7357,-0.0812498,-1.00149,-1.9668,-0.06306,0.25535,-0.51553,0.0364,0.07904,0.26131,-1.5197,0.05178,I
-2.15424,0.18967,-0.8562,-0.19578,-0.79184,-1.95506,-0.54216,-0.100854,-1.08675,-1.84008,-0.70417,-0.0918741,-1.00149,-2.0562,0,0.287566,-0.43238,-0.2548,0.16796,0.251806,-1.5197,0.02589,I
-2.15424,0.13131,-0.92755,-0.2008,-0.85648,-1.92588,-0.57228,-0.138149,-0.98325,-1.87616,-0.72519,-0.0977393,-1.01906,-2.10984,0.06306,0.336781,-0.56542,0.182,0.1482,0.312941,-1.6744,0.07767,I
-2.02752,0.05836,-1.04171,-0.21084,-1.01808,-1.8967,-0.92619,-0.103054,-1.2765,-1.93028,-0.03153,-0.0850938,-0.98392,-2.09196,-0.07357,0.275986,-0.48227,0.2184,0.1482,0.305786,-1.5197,0.01726,I
-1.77408,0.05836,-1.31284,-0.21586,-1.34128,-1.96965,-0.18825,0.0236685,-1.794,-1.804,0.03153,-0.0481715,-1.24747,-1.94892,-0.04204,0.0742285,-0.56542,0.2184,0.1482,0.151708,-1.1921,0.01726,I
-2.09088,0.17508,-1.05598,-0.17068,-1.00192,-2.01342,-0.72288,-0.0607104,-1.1385,-2.02048,-0.6306,-0.0607104,-0.80822,-2.03832,-0.14714,0.18409,-0.43238,0.0546,0.10868,0.21985,-1.5197,0.06041,I
-2.1384,0.16049,-0.94182,-0.1757,-0.95344,-2.01342,-0.65511,-0.081959,-1.104,-1.94832,-0.69366,-0.081959,-0.91364,-2.02044,-0.08408,0.248521,-0.41575,-0.182,0.16796,0.272361,-1.5561,0.0863,I
-2.09088,0.13131,-1.1416,-0.17068,-1.16352,-2.0426,-0.85842,-0.0682992,-1.19025,-2.02048,-0.40989,-0.0682992,-0.8785,-2.03832,-0.09459,0.207101,-0.38249,-0.2366,0.16796,0.260741,-1.3923,0.05178,I
-1.8216,0.08754,-1.52689,-0.1757,-1.24432,-2.07178,-0.48945,-0.0274736,-1.38,-2.00244,-0.29428,-0.0454336,-0.93121,-2.02044,-0.08408,0.119806,-0.41575,-0.0364,0.17784,0.179406,-1.1648,0.06041,I
-1.91664,0.10213,-1.1416,-0.23092,-1.16352,-1.99883,-0.65511,-0.0293323,-1.3455,-1.9844,-0.39938,-0.0428023,-0.93121,-1.94892,-0.1051,0.116318,-0.41575,-0.2002,0.13832,0.140158,-1.1648,0.02589,I
-1.98,0.16049,-1.18441,-0.23092,-1.1312,-1.99883,-0.74547,-0.0195438,-1.2765,-1.96636,-0.40989,-0.0419938,-0.79065,-1.8774,-0.11561,0.104886,-0.36586,-0.273,0.13832,0.128726,-1.1102,0.07767,I
-1.86912,0.11672,-1.27003,-0.22088,-1.14736,-2.01342,-0.57981,0.00678608,-1.46625,-1.8942,-0.07357,-0.0426039,-1.01906,-1.68072,-0.04204,0.0797961,-0.38249,0.2184,0.07904,0.0797961,-1.1648,0.01726,I
