-1.69488,0.37934,0,-0.33634,-1.11504,-1.54654,-0.73794,0.0889653,-1.518,-1.64164,-0.74621,-0.0232847,-0.59738,-1.80588,-0.75672,-0.0416447,-0.6652,-2.2386,-1.15596,0.0239153,-0.3094,-0.03452,9
-1.88496,0.55442,0.18551,-0.31626,-1.11504,-1.54654,-0.70782,0.0889653,-1.518,-1.64164,-0.74621,-0.0232847,-0.68523,-1.80588,-0.75672,-0.0416447,-0.73172,-2.2386,-1.11644,0.0239153,-0.1183,-0.06904,9
-1.94832,0.49606,0.12843,-0.27108,-1.1312,-1.44441,-0.64005,0.0680576,-1.4145,-1.6236,-0.74621,-0.0486824,-0.73794,-1.71648,-0.69366,0.0308776,-0.84813,-2.184,-1.01764,0.0964376,-0.0364,-0.06904,9
-1.94832,0.49606,0.12843,-0.29116,-0.95344,-1.51736,-0.69276,0.0817174,-1.2765,-1.67772,-0.76723,-0.0350226,-0.45682,-1.82376,-0.76723,-0.0105426,-0.48227,-2.2386,-1.19548,0.0550174,-0.2912,-0.11219,9
-1.98,0.55442,0.24259,-0.29116,-1.11504,-1.57572,-0.69276,0.0444222,-1.38,-1.74988,-0.75672,-0.0408878,-0.72037,-1.82376,-0.68315,0.0386722,-0.79824,-2.3296,-1.12632,0.104232,-0.0091,-0.11219,9
-1.91664,0.49606,0.11416,-0.29116,-1.03424,-1.57572,-0.76806,0.0437403,-1.29375,-1.73184,-0.79876,-0.0325897,-0.59738,-1.85952,-0.76723,0.0224903,-0.61531,-2.3478,-1.11644,0.0880503,-0.1365,-0.11219,9
-1.98,0.55442,0.21405,-0.29116,-1.11504,-1.50277,-0.6777,0.0626354,-1.29375,-1.69576,-0.72519,-0.0226746,-0.50953,-1.73436,-0.70417,-0.0165546,-0.39912,-2.2204,-1.07692,0.00728536,-0.3094,-0.11219,9
-1.98,0.55442,0.21405,-0.29116,-1.08272,-1.53195,-0.70029,0.0761413,-1.311,-1.69576,-0.71468,-0.0271287,-0.54467,-1.82376,-0.77774,-0.0210087,-0.54879,-2.2022,-1.1856,0.0266713,-0.2002,-0.11219,9
-1.98,0.49606,0.21405,-0.29116,-1.0504,-1.47359,-0.71535,0.058423,-1.2765,-1.67772,-0.70417,-0.031377,-0.56224,-1.75224,-0.71468,0.00534304,-0.58205,-2.275,-1.1362,0.053023,-0.1547,-0.11219,9
-1.99584,0.36475,-0.02854,-0.24598,-1.01808,-1.69244,-0.85089,0.0320931,-1.242,-1.74988,-0.81978,-0.0307669,-0.54467,-1.82376,-0.76723,0.0304331,-0.59868,-2.366,-1.1362,0.0781131,-0.1274,-0.11219,9
-1.98,0.48147,0.19978,-0.26606,-1.03424,-1.63408,-0.79818,0.0422226,-1.25925,-1.74988,-0.78825,-0.0341074,-0.50953,-1.84164,-0.76723,0.0270926,-0.46564,-2.3478,-1.16584,0.0509326,-0.3003,-0.11219,9
-1.98,0.42311,0.1427,-0.28614,-0.95344,-1.66326,-0.76806,0.0422226,-1.242,-1.7138,-0.79876,-0.0341074,-0.49196,-1.80588,-0.76723,0.0270926,-0.4989,-2.2932,-1.12632,0.0807326,-0.273,-0.11219,9
-1.99584,0.42311,0.19978,-0.26606,-0.98576,-1.67785,-0.79065,0.0245043,-1.2075,-1.73184,-0.83029,-0.0383557,-0.54467,-1.84164,-0.76723,0.0534443,-0.6652,-2.3114,-1.15596,0.130924,-0.1274,-0.11219,9
-1.94832,0.42311,0.19978,-0.31124,-0.8888,-1.6049,-0.753,0.0184333,-1.12125,-1.73184,-0.80927,-0.0444267,-0.45682,-1.788,-0.76723,0.0718533,-0.61531,-2.3842,-1.1856,0.149333,-0.1092,-0.11219,9
-1.98,0.48147,0.19978,-0.31124,-1.06656,-1.66326,-0.753,0.0380102,-1.36275,-1.7138,-0.79876,-0.0428098,-0.68523,-1.80588,-0.75672,0.0489902,-0.8315,-2.3842,-1.1856,0.12647,0.0091,-0.11219,9
-1.86912,0.48147,0.25686,-0.31124,-0.84032,-1.35687,-0.57981,0.0440813,-1.0005,-1.6236,-0.70417,-0.0367387,-0.40411,-1.62708,-0.71468,0.0305813,-0.54879,-2.1112,-1.17572,0.108061,-0.1911,-0.11219,9
-1.99584,0.48147,0.25686,-0.31124,-0.87264,-1.38605,-0.60993,0.0407048,-1.104,-1.65968,-0.72519,-0.0356252,-0.47439,-1.71648,-0.71468,0.0316948,-0.64857,-2.1476,-1.12632,0.109175,-0.1729,-0.11219,9
-1.93248,0.42311,0.25686,-0.31124,-0.95344,-1.50277,-0.6777,0.0508342,-1.29375,-1.69576,-0.7357,-0.0389658,-0.54467,-1.6986,-0.71468,0.0283542,-0.73172,-2.2386,-1.11644,0.105834,-0.1092,-0.11219,9
-1.94832,0.37934,0.19978,-0.33132,-0.98576,-1.59031,-0.76053,0.0508342,-1.311,-1.74988,-0.80927,-0.0389658,-0.66766,-1.84164,-0.71468,0.0283542,-0.74835,-2.4024,-1.20536,0.105834,-0.091,-0.11219,9
-1.93248,0.4377,0.19978,-0.31124,-0.92112,-1.59031,-0.76806,0.0407048,-1.22475,-1.69576,-0.80927,-0.0356252,-0.59738,-1.77012,-0.70417,0.0316948,-0.74835,-2.3296,-1.22512,0.109175,-0.0728,-0.11219,9
-1.93248,0.49606,0.19978,-0.33132,-0.87264,-1.44441,-0.64005,0.0364925,-1.104,-1.65968,-0.75672,-0.0443275,-0.5271,-1.71648,-0.70417,0.0535925,-0.6652,-2.1112,-1.11644,0.131072,-0.2002,-0.11219,9
-1.67904,0.49606,0.19978,-0.31124,-0.53328,-0.90458,-0.24849,0.020292,-0.483,-1.22672,-0.44142,-0.047058,-0.19327,-1.18008,-0.47295,0.075342,-0.29934,-1.729,-0.8398,0.158782,-0.3276,-0.11219,9
-1.75824,0.49606,0.19978,-0.31124,-0.74336,-1.12343,-0.36897,0.039869,-0.77625,-1.49732,-0.58856,-0.045441,-0.29869,-1.4304,-0.59907,0.052479,-0.43238,-1.9474,-1.02752,0.135919,-0.2457,-0.11219,9
-1.91664,0.61278,0.32821,-0.27108,-1.212,-1.67785,-0.753,0.052011,-1.5525,-1.804,-0.81978,-0.033299,-0.82579,-1.84164,-0.68315,0.015661,-0.89802,-2.3842,-1.11644,0.075261,0.0091,-0.11219,9
-1.86912,0.24803,-0.49945,-0.29116,-0.9696,-1.57572,-0.78312,0.052011,-1.2765,-1.7138,-0.76723,-0.033299,-0.5271,-1.788,-0.7357,0.015661,-0.58205,-2.3478,-1.19548,0.075261,-0.182,-0.07767,9
-1.93248,0.4377,0.18551,-0.33132,-0.95344,-1.56113,-0.70782,0.052011,-1.2765,-1.65968,-0.75672,-0.033299,-0.50953,-1.77012,-0.75672,0.015661,-0.59868,-2.3114,-1.27452,0.075261,-0.2002,-0.07767,9
-1.98,0.53983,0.25686,-0.33132,-0.9696,-1.54654,-0.6777,0.0553875,-1.38,-1.69576,-0.72519,-0.0344125,-0.57981,-1.68072,-0.67264,0.0145475,-0.64857,-2.1658,-1.07692,0.0503075,-0.1638,-0.07767,9
-1.91664,0.53983,0.25686,-0.33132,-0.85648,-1.44441,-0.61746,0.052352,-1.25925,-1.64164,-0.69366,-0.037448,-0.57981,-1.64496,-0.67264,0.023752,-0.63194,-2.093,-1.01764,0.053552,-0.2275,-0.0863,9
-1.86912,0.53983,0.25686,-0.33132,-0.7272,-1.19638,-0.41415,0.0557285,-1.0005,-1.37104,-0.53601,-0.0385615,-0.42168,-1.50192,-0.62009,0.0226385,-0.58205,-1.9292,-0.99788,0.0822385,-0.2457,-0.0863,9
