-1.0296,0.37934,0.08562,-0.38152,-0.37168,-0.74409,-0.16566,0.0565643,-0.5865,-0.82984,-0.16816,-0.0287457,-0.24598,-0.94764,-0.3153,0.00185432,-0.21619,-1.547,-0.55328,0.0197343,-0.5915,-0.1726,2
-0.61776,0.49606,0.1427,-0.4016,-0.77568,-0.17508,0.02259,-0.00789664,-1.74225,-1.85812,-0.13663,-0.0438166,-1.26504,-1.89528,-0.27326,0.0969434,-1.24725,-2.3478,-0.91884,0.108863,-0.2912,-0.06904,2
-0.68112,0.4377,0.1427,-0.38152,-0.87264,-0.1459,0.02259,-0.0012976,-1.91475,-1.91224,-0.05255,-0.0641576,-1.44074,-1.89528,-0.15765,0.131682,-1.34703,-2.3296,-0.90896,0.143602,-0.273,-0.06904,2
-0.96624,0.4377,0.1427,-0.38152,-0.82416,-0.21885,0.02259,0.00207888,-1.84575,-1.76792,-0.06306,-0.0652711,-1.47588,-1.80588,-0.17867,0.130569,-1.36366,-2.3114,-0.9386,0.136529,-0.2002,-0.06904,2
-0.9504,0.4377,0.1427,-0.38152,-0.74336,-0.21885,0.05271,0.0260552,-1.7595,-1.87616,-0.06306,-0.0772148,-1.42317,-1.8774,-0.15765,0.130865,-1.38029,-2.366,-0.89908,0.148745,-0.2093,-0.03452,2
-1.06128,0.4377,0.1427,-0.38152,-0.63024,-0.02918,0.02259,0.0312904,-1.6905,-1.69576,-0.06306,-0.0809596,-1.44074,-1.6986,-0.16816,0.13324,-1.29714,-2.2932,-1.01764,0.15112,-0.273,-0.06904,2
-1.0296,0.4377,0.1427,-0.44176,-0.61408,-0.01459,0.02259,0.0547718,-1.6905,-1.67772,-0.06306,-0.106868,-1.51102,-1.6986,-0.14714,0.162412,-1.29714,-2.2386,-1.02752,0.150492,-0.1911,-0.06904,2
-0.77616,0.4377,0.1427,-0.46686,-0.75952,-0.01459,0.02259,0.0425966,-1.74225,-1.74988,-0.06306,-0.0786334,-1.47588,-1.6986,-0.13663,0.117207,-1.31377,-2.2386,-0.988,0.123167,-0.1729,-0.06041,2
-0.8712,0.4377,0.1427,-0.45682,-0.7272,-0.01459,0.02259,0.0640323,-1.7595,-1.65968,-0.07357,-0.0796477,-1.47588,-1.68072,-0.15765,0.0978323,-1.36366,-2.2568,-0.96824,0.0978323,-0.1729,-0.06904,2
-1.04544,0.4377,0.1427,-0.46686,-0.808,-0.07295,0.02259,0.0554206,-1.77675,-1.60556,-0.03153,-0.0747894,-1.49345,-1.64496,-0.13663,0.0965706,-1.36366,-2.2022,-0.97812,0.0906106,-0.1729,-0.03452,2
-0.77616,0.4377,0.1427,-0.44176,-0.67872,-0.07295,0.02259,0.053221,-1.725,-1.67772,-0.03153,-0.068009,-1.4056,-1.62708,-0.17867,0.084991,-1.29714,-2.275,-0.988,0.102871,-0.2002,-0.10356,2
-0.69696,0.49606,0.1427,-0.38654,-0.61408,-0.07295,0.02259,0.0228326,-1.74225,-1.67772,-0.07357,-0.0579874,-1.44074,-1.68072,-0.14714,0.0950126,-1.21399,-2.275,-1.07692,0.112893,-0.2093,-0.10356,2
-0.9504,0.37934,0.1427,-0.44176,-0.61408,-0.01459,0.02259,0.0763614,-1.6905,-1.7138,-0.04204,-0.0897686,-1.47588,-1.75224,-0.16816,0.106071,-1.29714,-2.3114,-1.05716,0.123951,-0.2275,-0.06904,2
-0.91872,0.37934,0.1427,-0.46184,-0.63024,-0.07295,0.02259,0.0549258,-1.63875,-1.7138,-0.04204,-0.0887542,-1.42317,-1.66284,-0.14714,0.125446,-1.31377,-2.2386,-0.92872,0.143326,-0.2366,-0.06904,2
-0.80784,0.37934,0.1427,-0.51204,-0.63024,-0.07295,0.02259,0.0741618,-1.67325,-1.69576,-0.05255,-0.0829882,-1.42317,-1.64496,-0.14714,0.0944918,-1.31377,-2.275,-1.0374,0.106412,-0.2366,-0.03452,2
-1.14048,0.45229,0.1427,-0.42168,-0.71104,-0.07295,0.02259,0.0891854,-1.7595,-1.60556,-0.05255,-0.0859246,-1.52859,-1.6092,-0.14714,0.0854354,-1.36366,-2.3114,-0.82004,0.103315,-0.1547,-0.06041,2
-1.17216,0.39393,0.1427,-0.4016,-0.61408,-0.13131,-0.00753,0.0447963,-1.70775,-1.64164,-0.04204,-0.0854137,-1.44074,-1.64496,-0.14714,0.128786,-1.28051,-2.3114,-0.94848,0.146666,-0.2457,-0.03452,2
-0.9504,0.46688,0.1427,-0.41666,-0.71104,-0.07295,0,0.0569384,-1.74225,-1.69576,-0.04204,-0.0732716,-1.42317,-1.66284,-0.15765,0.0919684,-1.34703,-2.2932,-0.95836,0.0800484,-0.2912,-0.03452,2
-1.188,0.40852,0.1427,-0.43674,-0.79184,-0.05836,0,0.0290907,-1.81125,-1.7138,-0.02102,-0.0741793,-1.45831,-1.71648,-0.15765,0.121661,-1.29714,-2.3842,-0.81016,0.145501,-0.1638,-0.04315,2
-1.188,0.35016,0.1427,-0.45682,-0.84032,-0.05836,0,0.0463141,-1.7595,-1.64164,-0.03153,-0.0838959,-1.49345,-1.6986,-0.12612,0.124184,-1.29714,-2.3842,-0.7904,0.153984,-0.1183,-0.00863,2
-1.28304,0.40852,0.1427,-0.4769,-0.77568,0,-0.03012,0.0414198,-1.794,-1.64164,-0.03153,-0.0843002,-1.52859,-1.68072,-0.13663,0.1299,-1.28051,-2.3478,-0.8398,0.13586,-0.1638,0,2
-1.14048,0.35016,0.1427,-0.46686,-0.84032,-0.08754,-0.03012,0.0422557,-1.77675,-1.64164,-0.03153,-0.0744843,-1.49345,-1.64496,-0.11561,0.109116,-1.3304,-2.3478,-0.68172,0.121036,-0.1183,0.00863,2
-1.14048,0.40852,0.1427,-0.46184,-0.82416,-0.02918,-0.03012,0.0572794,-1.84575,-1.58752,-0.03153,-0.0774206,-1.52859,-1.62708,-0.11561,0.100059,-1.28051,-2.2204,-0.95836,0.100059,-0.1365,-0.02589,2
-1.17216,0.46688,0.1427,-0.41164,-0.71104,-0.02918,0,0.0621736,-1.6905,-1.58752,-0.06306,-0.0770164,-1.4056,-1.6092,-0.12612,0.0943436,-1.23062,-2.3114,-0.91884,0.100304,-0.2548,-0.00863,2
-1.28304,0.36475,0.1427,-0.46184,-0.71104,-0.02918,-0.02259,0.0650552,-1.63875,-1.58752,-0.05255,-0.0920948,-1.45831,-1.66284,-0.13663,0.122105,-1.29714,-2.3478,-0.80028,0.151905,-0.2366,-0.04315,2
-0.6336,0.49606,0.19978,-0.36646,-0.53328,-0.10213,0.03765,0.0358437,-1.70775,-1.73184,-0.08408,-0.0764063,-1.44074,-1.62708,-0.13663,0.119434,-1.26388,-2.2386,-1.04728,0.143274,-0.3458,-0.0863,2
-0.53856,0.52524,0.19978,-0.37148,-0.6464,-0.10213,0.03765,0.0245374,-1.74225,-1.7138,-0.08408,-0.0787326,-1.49345,-1.73436,-0.13663,0.135467,-1.3304,-2.1658,-1.06704,0.141427,-0.2821,-0.0863,2
-0.66528,0.40852,0.1427,-0.41666,-0.75952,-0.16049,0.03765,0.0287498,-1.77675,-1.73184,-0.06306,-0.0700302,-1.42317,-1.75224,-0.14714,0.11357,-1.36366,-2.2568,-0.81016,0.12549,-0.3094,-0.05178,2
-1.0296,0.42311,0.1427,-0.44678,-0.75952,-0.05836,0.00753,0.0542438,-1.81125,-1.65968,-0.02102,-0.0804562,-1.51102,-1.66284,-0.13663,0.109264,-1.3304,-2.275,-0.85956,0.103304,-0.1729,-0.06041,2
-0.98208,0.42311,0.1427,-0.45682,-0.808,-0.05836,0.00753,0.0479858,-1.8285,-1.73184,-0.03153,-0.0642642,-1.51102,-1.68072,-0.12612,0.0826158,-1.34703,-2.275,-0.86944,0.0945358,-0.1274,-0.02589,2
-1.14048,0.4377,0.19978,-0.47188,-0.74336,-0.13131,0.00753,0.0334901,-1.77675,-1.74988,-0.03153,-0.0877399,-1.54616,-1.71648,-0.11561,0.14482,-1.3304,-2.184,-1.07692,0.15078,-0.182,-0.02589,2
-1.188,0.4377,0.19978,-0.43674,-0.7272,-0.04377,0.00753,0.046655,-1.794,-1.67772,-0.05255,-0.088045,-1.56373,-1.68072,-0.14714,0.132275,-1.24725,-2.002,-0.9386,0.132275,-0.3185,-0.03452,2
-1.28304,0.37934,0.1427,-0.43674,-0.75952,-0.17508,0.00753,0.0508674,-1.7595,-1.67772,-0.03153,-0.0793426,-1.54616,-1.68072,-0.15765,0.110377,-1.31377,-2.2568,-0.80028,0.164017,-0.273,-0.03452,2
-1.20384,0.37934,0.1427,-0.39156,-0.67872,-0.48147,-0.05271,0.0358437,-1.67325,-1.85812,-0.06306,-0.0764063,-1.4056,-1.89528,-0.15765,0.119434,-1.39692,-2.4024,-0.78052,0.184994,-0.1365,-0.03452,2
-1.188,0.37934,0.08562,-0.37148,-0.87264,-0.61278,-0.0753,0.0341389,-1.8285,-1.804,-0.01051,-0.0556611,-1.47588,-1.82376,-0.1051,0.0789789,-1.39692,-2.4388,-0.56316,0.102819,-0.1183,-0.02589,2
-1.15632,0.37934,0.1427,-0.41666,-0.8888,-0.52524,-0.05271,0.0490086,-1.81125,-1.78596,0,-0.0767114,-1.54616,-1.73436,-0.12612,0.106889,-1.43018,-2.4388,-0.57304,0.148609,-0.0728,-0.02589,2
-1.01376,0.37934,0.1427,-0.41164,-0.66256,0.01459,-0.01506,0.0542438,-1.70775,-1.73184,-0.05255,-0.0804562,-1.47588,-1.788,-0.12612,0.109264,-1.38029,-2.3842,-0.75088,0.139064,-0.2275,-0.00863,2
-1.188,0.37934,0.08562,-0.41666,-0.79184,-0.10213,-0.01506,0.0712802,-1.77675,-1.7138,-0.02102,-0.0679098,-1.52859,-1.73436,-0.16816,0.0667302,-1.38029,-2.3296,-0.84968,0.0846102,-0.091,-0.01726,2
-1.25136,0.4377,0.1427,-0.4016,-0.59792,-0.04377,-0.01506,0.0383843,-1.6215,-1.74988,-0.02102,-0.0873357,-1.38803,-1.77012,-0.11561,0.139104,-1.29714,-2.366,-1.0374,0.186784,-0.1547,-0.06041,2
