-1.64736,0.1459,-0.19978,-0.1506,-0.45248,-1.63408,-0.39909,-0.12681,-0.67275,-1.82204,-0.59907,-0.13579,-0.82579,-2.1456,-0.65162,0.40277,-1.04769,-2.5844,-1.12632,0.48621,-0.5005,-0.0863,N
-2.01168,0,0,-0.10542,-0.2424,0.05836,-0.10542,-0.0243056,-0.50025,0.01804,-0.18918,-0.203906,-0.89607,-2.00256,-0.54652,0.438694,-0.9978,-2.4388,-0.85956,0.623454,-1.001,-0.0863,N
-2.01168,0.01459,-0.02854,-0.08032,-0.2424,0.10213,-0.0753,-0.0469181,-0.414,0.0902,-0.17867,-0.208558,-0.86093,-1.91316,-0.19969,0.470762,-0.9978,-2.2022,-0.22724,0.649562,-1.001,-0.0863,N
-2.02752,0.05836,-0.02854,-0.08534,-0.30704,-0.05836,-0.06777,-0.00863312,-0.621,0.01804,-0.23122,-0.174763,-0.80822,-1.9668,-0.33632,0.363797,-0.84813,-2.0748,-0.247,0.542597,-1.1375,-0.0863,N
-2.04336,0.07295,-0.02854,-0.0502,-0.30704,0.01459,-0.06777,-0.066836,-0.53475,0.0902,-0.18918,-0.206026,-0.8785,-2.0562,0.02102,0.485534,-1.11421,-2.5662,-0.9386,0.807374,-1.092,-0.0863,N
-1.99584,0.02918,-0.01427,-0.09036,-0.46864,0.05836,-0.09789,-0.0231288,-0.81075,0.12628,-0.2102,-0.198239,-0.96635,-1.8774,0.06306,0.426001,-0.98117,-2.3478,-0.62244,0.539241,-1.0738,-0.0863,N
-1.98,0.07295,-0.01427,-0.08032,-0.63024,0.04377,-0.12801,0.00942608,-0.9315,0.05412,-0.2102,-0.174664,-0.98392,-1.94892,-0.08408,0.345536,-1.09758,-2.2932,-0.4446,0.536256,-0.8827,-0.05178,N
-2.0592,0.13131,0.05708,-0.06024,-0.4848,0.16049,-0.09789,0.0596992,-1.0695,0.0902,-0.23122,-0.146841,-0.86093,-2.02044,-0.06306,0.238719,-0.96454,-2.1294,-0.30628,0.381759,-0.9828,-0.0863,N
-2.0592,0.05836,0.05708,-0.0753,-0.67872,0.23344,0,0.0524514,-1.0005,-0.03608,-0.22071,-0.158579,-0.84336,-2.0562,-0.03153,0.269821,-0.94791,-2.4388,-0.52364,0.389021,-1.0101,-0.05178,N
-1.99584,0.11672,0.05708,-0.12048,-0.71104,0.04377,-0.09036,-0.0569267,-0.3105,-1.2628,-0.22071,-0.146727,-0.5271,-2.12772,-0.11561,0.355113,-0.74835,-2.2932,-0.52364,0.498153,-0.7735,-0.0863,N
-1.67904,0.11672,0,-0.2008,-0.04848,-0.30639,-0.02259,0.0298389,-0.25875,-0.05412,-0.18918,-0.163231,-0.38654,-2.10984,-0.02102,0.301889,-0.61531,-2.1294,-0.17784,0.450889,-0.7371,-0.0863,N
-2.01168,0.04377,-0.07135,-0.1004,-0.54944,0.05836,-0.06024,0.0122746,-0.81075,-0.10824,-0.22071,-0.149365,-0.75551,-2.09196,-0.08408,0.291275,-0.78161,-2.184,-0.42484,0.416435,-1.092,-0.0863,N
